PERMNO,date,Mkt-RF,SMB,HML,RMW,CMA,R_ME,R_IA,R_ROE,R_EG,AggLiq,eq8,LIQ_V,Mkt-RF_l0,Mkt-RF_l1,Mkt-RF_l2,Mkt-RF_l3,Mkt-RF_l4,Mkt-RF_l5,Mkt-RF_l6,SMB_l0,SMB_l1,SMB_l2,SMB_l3,SMB_l4,SMB_l5,SMB_l6,HML_l0,HML_l1,HML_l2,HML_l3,HML_l4,HML_l5,HML_l6,RMW_l0,RMW_l1,RMW_l2,RMW_l3,RMW_l4,RMW_l5,RMW_l6,CMA_l0,CMA_l1,CMA_l2,CMA_l3,CMA_l4,CMA_l5,CMA_l6,R_ME_l0,R_ME_l1,R_ME_l2,R_ME_l3,R_ME_l4,R_ME_l5,R_ME_l6,R_IA_l0,R_IA_l1,R_IA_l2,R_IA_l3,R_IA_l4,R_IA_l5,R_IA_l6,R_ROE_l0,R_ROE_l1,R_ROE_l2,R_ROE_l3,R_ROE_l4,R_ROE_l5,R_ROE_l6,R_EG_l0,R_EG_l1,R_EG_l2,R_EG_l3,R_EG_l4,R_EG_l5,R_EG_l6,AggLiq_l0,AggLiq_l1,AggLiq_l2,AggLiq_l3,AggLiq_l4,AggLiq_l5,AggLiq_l6,eq8_l0,eq8_l1,eq8_l2,eq8_l3,eq8_l4,eq8_l5,eq8_l6,LIQ_V_l0,LIQ_V_l1,LIQ_V_l2,LIQ_V_l3,LIQ_V_l4,LIQ_V_l5,LIQ_V_l6
64653,1/1/2017,0.000963666,0,-0.002656558,0,0,0,0,0,0,0,0,0,0.000105166,-0.004212488,-0.000877179,0,-0.001134309,0.002894247,0,0,0,-0.001633693,0,0,0,-0.002334008,-6.52E-05,0,0,0,0.000247792,0,-0.000404103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000974378,0,0,0,2.90E-05,0,0,-0.000223091,-0.001439656,0,0,0,0,0,0.002345294,0,0,0,0,0,0,0,0,-0.001377652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65541,1/1/2017,0.00403,0,-0.00039354,0,0,0.001299503,0,0,0,0,0,0,1.49E-05,0.002854183,-0.000149183,0,0.00141506,0,-0.000827186,0,0,0,0,5.58E-05,0,-0.004066467,-0.000663404,0,0.000646529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002105473,0,0,0,2.67E-07,0,0,0,0,0,0,0,-0.000846451,0,0,0.015171599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002348455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68419,1/1/2017,0.003772632,0,0,0,0,-5.20E-05,0,0,0,0,0,0,1.15E-05,0,-0.00084019,-0.000105156,0.002040453,-0.000210131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001370041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000850237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001058999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70536,1/1/2017,0.002188348,-0.001176917,0,0,0,0,0,0,0,0,0,0,0.000100894,0,0,0,0.000274003,0,-0.000671097,-0.000221548,0,0,0.001008659,0,0,0,0,-0.001677339,0,0,0,0,0.006680736,0,0,0,0,0,0,0.006319219,0,0,0,0,0,0,0,0,-6.92E-05,0,0,-0.004047551,-0.003783908,0,0,0,0,0,0,0,0.003847684,0,0,0,-0.002576641,0,0,0,0,0,0,0,0,0,0.001641314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71271,1/1/2017,0.008066866,0,0.000923191,0,0,0,0,0,0,0,0,0,6.54E-06,0,-0.00068924,0,0,-0.000927226,0,0,0,0,0,0,0,0,2.81E-07,0,0,0,0,0,-0.002435597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73139,1/1/2017,0.006719359,0,0,0,0,1.27E-07,0,0,0,0,0,0,0,-0.000548288,0,0.001997545,-0.002576066,0,5.22E-05,0,0,0,-0.000289757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000226087,0,0.000162624,0,0.000874533,0,0,0,-0.001072294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75182,1/1/2017,0.008920192,0,0,0.001576384,0,0.001506099,0,0.000727682,-0.009406191,0,0,0,2.01E-05,0,0.001059531,0,0.008059572,0.002610739,0,0,-0.000404264,0,0,0,0,0,0,0,0,0,0,0.001426985,0,0.005405107,0,0,0,0.003905292,0,-0.007711409,0,0,0,0,0,0,0,8.13E-05,-0.000463522,0,0,0,-0.000899874,0,0,-0.000573901,0,0,0.003604378,0,0.00031103,0.00313013,0,0.003047674,-0.00648198,-0.000239042,0,0,-0.004915944,0.00014162,0,0,0,0,0.004575684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75646,1/1/2017,0.00620825,0,0,0,0,-0.009483949,0,0,0,0,0,0,0.002108685,0,0.007622218,-0.009154976,-0.001716459,-0.000104265,0.000707942,0,0,0,0,0,0,0,0,0,0,0,-0.005543104,-0.013363248,0,0,0,0,-0.018221435,0,0,0.002563098,0,0,0,-0.002206879,0,-0.010171769,0,-0.004489179,0,0,0,0,0,-0.001140885,0,0,-0.007210904,-0.000679729,0,0,0,0,0,0,0,0,0.000529036,0,0,0,0,0,0,0,0.002336472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75694,1/1/2017,0.005917663,0,-0.004819519,0,0,0.000953042,0,0,0,0,0,0,7.56E-05,-0.001319902,0.000320068,0,0,0,-0.001763908,0,0,0,0,0,0,0,-9.15E-05,0.000857572,0,0,-0.002766527,0,0,0,0,0.000899054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370105,0,0,0,0,0,0,0,0,0,0,0,-0.002648492,0,0,0.000840708,0,0,0,-0.003393221,0,0,0.002943409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75825,1/1/2017,0.004985857,0,0.006697335,0,0,0,0,-0.015043964,0,0,0,0,0.000104564,0,-0.001744056,0,0,0,0.001427611,0,0,0,0,0,0,0,5.03E-05,0,0,-0.000130605,0,0,-0.00294455,0,-0.001242592,0,0,0,0,0,0,-0.002184246,0,0,0,0,-0.003105007,0,0,0,0,0,0,-0.00074697,0,0,0,0,0,0.006298178,0,-4.36E-10,0,0,0,0,-0.001624803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76219,1/1/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004494671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76266,1/1/2017,0.005397321,0.00394845,0.003804703,0,0,0.00560603,0,0.001743617,0,0,0,0,0,-0.001200139,0,-0.000445901,0,0,0.000377646,0,0,0,0,0,0,0.000516884,0,0,0,0,0,0,0,0,0.000198856,0,0,-2.80E-05,0,0,0,0,0,0,0,0,0,5.58E-05,0,0,0,0,-4.79E-05,0,0,0,0,-0.000896817,0,0,0,0,0,0,0,0,0,-0.001048161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76477,1/1/2017,0.000953686,0,0,0,0,0.004814599,0,0,0,0,0,0,0.000347682,0,-0.001125988,0.000808562,0,-0.00513839,0.004072249,0,0.001173632,0,0,0.003157959,0,-0.00569444,0,0.002211884,-0.000546675,0,0,-0.003283572,0.001885396,0,0,0,-0.003272309,0,0,-0.00495733,0,0,0,0,0,0,0,0.00015902,0,0.000787421,0,0.001982334,0.002785329,0,0,0,0,0,0,0,0,0,0,0,0.001597807,0.004353549,0,0,0,0,0,0,0,0,-0.001320416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76592,1/1/2017,0.005920816,0,-0.001920705,0,0,-0.000114809,0,0,0,0,0,0,0.000101421,-0.000637347,0,0,0,0,0,0,0,0,0,-0.000361877,0,0,-1.66E-05,0,0.003454926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000679604,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001091514,-0.001996634,0.002412702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76605,1/1/2017,0.005721166,0,0,0,0,0,0,0,0,0,0,0,1.01E-17,0,0,0.00208312,0.00135622,-0.00200412,0,0,0,0,0,0.000221116,0,0,0,0,-0.001424668,-0.000486981,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004205072,0,0.001568427,0,0,0.002693455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76655,1/1/2017,0.005532102,0,0,-0.000154193,0,0,0,0,0,0,0,0,7.75E-05,0,0,0,0,0,-0.003333899,0,0,0,0,0,0,-0.001788232,0,-0.001596134,0,0,0,0,0,-0.000592731,0,0,0,-0.001344444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.36E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005957967,0,0,-0.004270887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76709,1/1/2017,0.000858674,0.007462337,-0.000739693,0,0,0,0,0,0,0,0,0,3.28E-06,-0.002509781,0.000650011,0.00052464,-0.00314855,0.001715086,0.000357157,0.002280097,0,0,0,0,0,-0.001703744,-0.000144315,0,0,0.002523104,0,0,0,0,0,0,0,0,0,0.009236745,0,0,0,0,0,-0.006673997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001624197,0,0,0.000875449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76841,1/1/2017,0.004058527,0,-0.001014682,0,0,0.006831961,0,-0.003991091,0,0,0,0,1.62E-07,0.000566402,0.005846883,0.000539576,0,0,-7.75E-05,0,0,0.000111061,0.000787311,0,0,0,-0.00255095,0,-0.003962639,0,0.006201651,0,0.006594121,0,0,0,0,0,0,-0.000802865,0,0,0,0,0,0,0,0.000524868,-0.005299559,0,0,0,0.000860422,0,0,0.006053631,0.001309278,0,0,0,0,-0.000682279,-0.006375126,0.00366869,0.000913219,0,0,0.002828861,0,0,0,0,-0.00065004,-0.004300786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77338,1/1/2017,0.005951303,0.001328889,0,0,0,0,0,0,0,0,0,0,3.66E-05,0,0,-0.000551514,-0.000955923,0.002237438,0,0.000796464,-0.003751493,0,-0.000201095,0.000824719,0,0,-0.000413632,0,0.002377739,-0.001389992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000645667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77496,1/1/2017,0.010001332,0,-0.003566656,0,0,0.005851507,0,0,-0.000117104,0,0,0,3.70E-05,0,0.000746609,0,-0.001371109,0,0,0,0,0,0,0,0,0,-0.001154423,0,0,0,0,0,0,0,0,0,-0.003054108,0,0,0,0,0,0,0,0,0,0,0.000771682,0,0.000969018,0,0,0,-2.03E-05,0,0,0,0,0,0,0,0,0.002966232,0,0,0,0.000406473,0,-0.000209289,0,0,0,0,0.000864825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77668,1/1/2017,0.007457408,0,-0.000362574,-0.001526875,0,0.001222793,0,0,0,0,0,0,0.000583432,0.000925432,0,0,0,0,0.001318322,0,0,0,0,0,0,0,-0.000131688,-0.000379316,-0.000874384,0,0,-0.001505562,0.000330889,-0.000160104,0,0,0.003010472,0,0,-0.002652128,0,0,0,0,0,0,0,0.000132324,-0.001681551,0,0,0.000851361,0,0.000415701,0,0,0,0,0,0,0,0,0,0,0.000789177,0,0.00052473,-0.000606432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77768,1/1/2017,0.007897571,0,0.000749919,0,0,0,0,-0.001849034,0,0,0,0,1.91E-06,0,-0.001057976,0.000392389,0,0,0,0,0,0,0,0,0,0,5.75E-08,0,0,-5.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000130187,0.002010522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79057,1/1/2017,0.007035385,0,0,0,0,0,0,0.002783178,0,0,0,0,0.000706589,0,0,0,-0.000608921,0,0,0,0,0,0,0,-0.000408635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204839,0,0,0,0,0,0,0,0,0,0,0,0.000234952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79637,1/1/2017,0.008983891,0,0,0,0,0,0,0,-0.005738757,0,0,0,0.000352595,-0.000953464,0,0,-0.001009406,-0.000948285,0.001527179,0,-0.001328226,0,-1.83E-05,0,0,0,-0.000489135,-0.0035853,0,0.005096115,0,0,0,0,0,0,0,0,0,-0.001823348,0,0,0,0,0,0,0,0,0,0,0,0,-0.001211724,0,0,-0.000985144,0,0,0,0,0,0,0,0,0,0.001232945,-0.002385908,0,0,-0.003008557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79730,1/1/2017,0.002734294,0,0.00024392,0,0,0,0,0,0,0,0,0,1.21E-06,-0.000479952,0.001795099,0,-0.001245918,0,0,0,0,0,0,0,0,0,0.000791744,0,0,0,0,0,0,0,0,0,0,0,0,0.003322755,0,0,-0.005417576,0,0,0,0,0,0,0,0,0,0.001133265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79785,1/1/2017,0.003693261,0,-0.002147231,-0.005154721,0,0,0,0,0,0,0,0,0,-0.00112608,0.001813099,0,-0.001086387,-0.000596848,0.000204871,0,0,0,0,0.002286298,0,0,-2.59E-05,0,0.001485176,0.000179928,0,0,-0.004259795,-0.000457463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005753708,0.000426227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80100,1/1/2017,0.002576112,0,-0.004242328,0,0,-0.00166945,0,0,0,0,0,0,0.000537076,-0.000294417,0,0.000326177,0,0.001976426,-0.000730422,0,0,0,0,0,0,-0.003791322,-0.000115213,0,0,0,0.000221276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002016073,0,0,0,0,0,0,0,0,0,0,0.003601368,0,0,0,0.001101458,0,0,0,0,0,0,0.001176284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80204,1/1/2017,0.011712181,0,0,-0.001626601,0,0,-0.001416248,0,-0.005087353,0,0,0,3.33E-06,-0.005571755,-0.004386799,0.000757496,0,-0.001958042,0,0,0,0,0,0,0,0,0,0,0,0.001092911,0,-0.007427936,-0.000532335,-0.000501141,0,0,0,0.005456412,0,0,0,0,0,0,0,0,0,0,-0.000484494,0.006484455,0.005827761,0,0,0.00072032,-0.000950357,0,0,0,0,0,0,0,-0.000151094,0,0,0,0,0,-0.001266457,0,0,0,0.003759752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80381,1/1/2017,0.000723077,0,-0.001988416,0,0,0,0,0,0,0,0,0,7.87E-05,-0.001113929,0,0,0,0.00352539,-0.000567748,0,0,-0.002947191,0,0,0,0,-7.19E-06,0,0,0,0,0,-5.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000679057,0.000167758,0,0,0,0,0,0.001290714,0,0,0,0,0,0.0002611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80681,1/1/2017,0.001925114,0.000286731,-0.000392959,0,0,0,0,0,0,0,0,0,0,-0.000550594,0,0,0,0.002713098,0,0.000469296,0,-0.003596198,0,0.000210068,0,0,0,0,-0.000629076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304337,0,0,0,0,0,0.005905356,0,-0.003440166,0,0,0,0.000113379,0,0,0,0,0,0,0,-0.000302451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81061,1/1/2017,0.009125231,0,-0.000366485,0,0,0.003043083,0,0,-0.002199479,0,0,0,0.00012619,0.001395512,0.001316373,0.00150032,0,0,0.000817284,0,0,0,0,0,0,0,-0.001283185,0.000719964,-0.002903193,0.00357697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52E-05,0,0,0,0.000293565,0,0.000691676,0,0,0,0,0,0,0,0,-0.000634741,0,0.002163985,0,0.002644348,0.00256612,-0.000669393,-0.004022269,0,0,0.000240387,0,0.002141002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81331,1/1/2017,0.002616381,0,0,0,0,0,0,0,0,0,0,0,1.21E-17,0,0,0,0,-0.001026916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000567975,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009997531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000898223,0,0,0,0,0,0,0,-0.011479451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81659,1/1/2017,0.008818745,0.001892546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82303,1/1/2017,0.003655949,0,0,0.001186208,0,0,0,0,0,0,0,0,0.000156147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07E-05,0,-0.002496388,-0.000891349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000734765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001193229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82651,1/1/2017,0.005138323,0.001701568,-0.007919062,-0.004375999,0,0.001938823,0,-0.001260177,0,0,0,0,0,0,0,0,-0.000807239,2.02E-05,-0.003449411,0,0,0,0,0,0,0,-0.00038509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000730088,0,0,-0.001898759,0,0,0,0,0,0,0,0,0,0,-0.001022659,0,0.000789328,0,0,0,0.001262825,0,-0.000542024,0,0,0,0,0.000102807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83443,1/1/2017,0.006248388,0,0.00135138,0,0.002896076,0,0,0,0,0,0,0,8.68E-05,0,-0.000363084,3.05E-05,0,0.001353193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001791324,0,0,0,-0.000364461,0,0,0,0,2.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83597,1/1/2017,0.005670052,0.001416418,-0.001517336,0,0,0,0,0,0.001454515,0,0,0,7.24E-05,0.000327171,0,0,0,0.000708638,0,0.000965945,-0.002252183,0,-0.000777395,0.001205174,0,0,-0.000479575,0.000130023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004330502,0,0,0,0,0,0,0,0,0,0,-0.000435798,0,0,0,0,0,0,0,0,0,0,0,0,0.000736664,0,0,0,0,0.000127209,5.92E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83728,1/1/2017,0.003343989,0,0,0,0,0,0,0.000961383,0,0,0,0,0.000244075,-0.001485321,0.000396687,0,-0.001149446,0,-3.14E-05,0,0,0,0,0.002092954,-1.21E-05,0,0,0.000851715,0,0,0,0,0,0,0,-0.000979453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000714206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000910225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83799,1/1/2017,0.006211789,0,0.004279014,-0.008276965,0,0,0,-0.000122593,0,0,0,0,0.000231859,-0.009235589,0.007567071,0.006610198,-0.001077195,0.007143903,0,0,0,0,0,0,0,0,0.004084942,-0.001709241,0.006044968,0.0176805,0,0,-0.000921333,-0.000106194,0,0,0,0,0.018537841,0,0,0,0,0,0,0,0,0,-0.008769997,-0.007038794,0,0,0,0,-0.001602595,0,0,-0.014103579,-0.002382003,-0.028243606,-0.007832976,-0.000716911,-0.001089835,0,-0.00668169,0,-0.009523777,-0.000800402,0,0,-0.001733656,0.013153798,0,0,-0.000795998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84373,1/1/2017,0.003280417,0,0,0,0,0.003895323,0,0,0,0,0,0,0,0,-0.000165798,0,-0.000297945,0.002207054,-0.000679937,0,0,0,0,0,0,-0.003628174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492996,-0.001266946,0,-0.001450952,0,0,0,0,0,0.001777794,0,0,0,0,0,-3.14E-05,0,0,0,0,0,0,0,0,0,0.002132434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84398,1/1/2017,0.008488304,0,0,0,0,0,0,0,0,0,0,0,9.94E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84767,1/1/2017,0.005419248,0.000854275,-0.002813695,0,0,0,0,-0.00279295,0,0,0,0,0,-0.000275007,0,0,-4.22E-05,0.001937232,0,9.42E-07,0,-0.001523877,0,0,0,-0.00278106,-7.30E-05,0,0,0,0,-0.001151594,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000921391,0,0,0,0,0,0.000962599,-0.000181024,0,0,0,0,0,0,0,0,-2.49E-05,0,0.00024181,0,0,0,0,0,0,0,0,0,0.001567035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85058,1/1/2017,0.002761735,0,-0.002718742,0,0,0,0,-0.002970931,0,0,0,0,1.24E-05,0,0,0,0,0.003375006,0,0,0,-0.000919235,0,0,0,-0.000299004,-0.000369117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000352408,0.002139074,-0.000782077,0,0,0,0,0.000698863,0,0,0,-1.96E-05,0.002009958,0,0,0,0,0.002119895,0,0,0,0,0,0,1.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85593,1/1/2017,0.012868054,0,0.001764995,0,0,0.000163508,0,0,-0.004514462,0,0,0,0.000387211,0.000292621,0,-0.001900173,0.001183762,0.001277817,0.0009239,0,0,0,0,0,0,0.000197552,0.000144552,0.001113277,-0.001430275,0,0,0,0.001104046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02E-05,0,0,0,0,0,0,0,0,0,0.002354455,0,0.001068391,0,0,0,0.002724886,0,0,0,0,0,0,0.00016557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85621,1/1/2017,0.010383839,0,-0.001904222,0,0,0.002350261,-0.000617405,0,0,0,0,0,0.000165631,0,0,-0.002150571,0,-0.000182158,0,0,0,0,0,-0.003963517,0,0,-0.000613093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109056,0,0,0,0,0,-0.000439206,0,0,0,0,0,0,0,0,0,7.53E-05,0,0,0,0,0,-0.002925275,0.001915473,0,0,0,0.000420514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85765,1/1/2017,0.008453282,0,0,0,0,0,0,0,0,0,0,0,4.57E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86021,1/1/2017,0.010061203,0,0,0,0,0,0,-4.55E-05,0,0,0,0,0.000153319,0,0,0.003003784,-0.000199513,-0.001344437,0.001418882,0,-0.003393288,0,0,0,0,0,0,0.001614605,0,0,-0.002373755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.43E-06,0.0003536,0,9.55E-05,0,0,0,0,0,-7.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86211,1/1/2017,0.008884054,0,0,0,-0.002296041,0,0,0.001535302,0,0,0,0,0.000278583,0,0.006848064,-0.000790362,-0.001529193,0.003328302,0.004267803,0,0,0,0,0.001618691,0,-0.00781344,0,-0.005268643,0.001287704,0,0,0,0,0,0,0,0,-0.002123719,0,0,-0.000480834,0,0,0.000290484,0,-0.021250473,0,0,0,0.001441041,0.000268083,0,-0.007986239,0,0,0,0,0,0,-0.009465828,0,0.00073876,0,0,-0.00870829,0.000681281,-0.004070008,0,0,0,0,0,0,0,0.00021434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86868,1/1/2017,0.012777188,0,0.013067519,-0.004798141,0,0,0,0,0,0,0,0,0.000111721,0.000441634,0,-0.000891928,0,0,-4.76E-05,0,0,0,0,0,0,0,2.44E-05,0,0,0,0,-0.002287572,0,-2.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16E-05,0,-0.000543726,0,0,0,-0.001358634,0,2.32E-05,-0.000604619,0,-0.000939442,-0.000953699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
